_id,crime_id,timestamp,location.type,location.coordinates[0],location.coordinates[1],crime_type,description,severity,status,officer_in_charge.name,officer_in_charge.badge,evidence[0],evidence[1],evidence[2],tags[0],tags[1],tags[2],witnesses[0].name,witnesses[1].name,witnesses[2].name,witnesses[0].contact,witnesses[1].contact,witnesses[2].contact
67e0f450f10dbf0e224c9cd9,CID_363,2025-03-23T05:43:10.615Z,Point,80.268507,12.917879,Cyber Crime,Unauthorized access to personal data,Medium,Open,Cyber Crime Specialist Rajesh,TNPD-471,Phone Records,Eyewitness Testimony,CCTV Footage,day,,,Person 77,,,+919397401765,,
67e0f450f10dbf0e224c9cda,CID_364,2025-03-17T05:43:10.615Z,Point,80.192132,12.918581,Assault,Domestic violence reported,High,Open,Sub-Inspector Kumar,TNPD-262,Eyewitness Testimony,Phone Records,CCTV Footage,day,violence,narcotics,Person 8,Person 19,,+917468647864,+917616054017,
67e0f450f10dbf0e224c9cdb,CID_365,2025-02-23T05:43:10.615Z,Point,80.151001,12.987461,Vandalism,Car vandalism in parking lot,Low,Pending Review,Inspector Suresh,TNPD-529,DNA Sample,Eyewitness Testimony,,night,property_crime,financial,Person 29,Person 89,Person 25,+919699690134,+917385938149,+917773865532
67e0f450f10dbf0e224c9cdc,CID_366,2025-03-11T05:43:10.615Z,Point,80.111215,13.053707,Human Trafficking,Illegal trafficking operation uncovered,Critical,Open,Narcotics Officer Surya,TNPD-125,Weapon Found,,,financial,,,Person 82,Person 27,,+918549572489,+917117538595,
67e0f450f10dbf0e224c9cdd,CID_367,2025-03-06T05:43:10.615Z,Point,80.11259,12.924089,Arson,Suspected arson at marketplace,High,Open,Officer Vijay,TNPD-921,DNA Sample,,,night,,,Person 80,Person 71,,+919214254523,+919968742617,
67e0f450f10dbf0e224c9cde,CID_368,2025-03-13T05:43:10.615Z,Point,80.246437,12.918416,Fraud,Online scam reported,Medium,Under Investigation,Officer Priya,TNPD-252,Weapon Found,DNA Sample,,financial,,,Person 7,Person 84,,+916497942101,+916393603900,
67e0f450f10dbf0e224c9cdf,CID_369,2025-02-22T05:43:10.615Z,Point,80.154891,12.926253,Human Trafficking,Illegal trafficking operation uncovered,Critical,Pending Review,Narcotics Officer Surya,TNPD-887,DNA Sample,Weapon Found,,violence,organized_crime,,Person 24,,,+918615837887,,
67e0f450f10dbf0e224c9ce0,CID_370,2025-03-05T05:43:10.615Z,Point,80.2438,13.069114,Theft,Vehicle theft in parking lot,Medium,Open,Officer Vijay,TNPD-848,CCTV Footage,Eyewitness Testimony,DNA Sample,financial,public_disturbance,,Person 27,,,+917062554367,,
67e0f450f10dbf0e224c9ce1,CID_371,2025-03-17T05:43:10.615Z,Point,80.140001,13.024648,Theft,Snatch theft near ATM,Medium,Under Investigation,Inspector Suresh,TNPD-254,CCTV Footage,DNA Sample,,public_disturbance,,,Person 1,Person 98,Person 67,+917116177827,+916426197709,+918010546517
67e0f450f10dbf0e224c9ce2,CID_372,2025-02-22T05:43:10.615Z,Point,80.27127,12.998364,Human Trafficking,Illegal trafficking operation uncovered,Critical,Under Investigation,Narcotics Officer Surya,TNPD-474,CCTV Footage,DNA Sample,Phone Records,public_disturbance,narcotics,property_crime,Person 88,Person 89,,+919543992896,+917194582286,
67e0f450f10dbf0e224c9ce3,CID_373,2025-03-06T05:43:10.615Z,Point,80.127521,12.916882,Drug Possession,Drug trade suspected in abandoned house,High,Closed,Narcotics Officer Surya,TNPD-783,DNA Sample,Weapon Found,,property_crime,,,Person 60,,,+917803866423,,
67e0f450f10dbf0e224c9ce4,CID_374,2025-03-17T05:43:10.615Z,Point,80.256053,13.002291,Hit and Run,Speeding vehicle hit pedestrian and fled,Critical,Under Investigation,Inspector Ramesh,TNPD-467,CCTV Footage,Phone Records,,narcotics,,,Person 85,Person 31,,+919159701816,+919805863627,
67e0f450f10dbf0e224c9ce5,CID_375,2025-03-17T05:43:10.615Z,Point,80.283093,13.065521,Rape,Attempted rape case filed,Critical,Open,Inspector Ramesh,TNPD-129,CCTV Footage,,,cyber,narcotics,property_crime,Person 90,Person 54,,+919934951404,+919074424667,
67e0f450f10dbf0e224c9ce6,CID_376,2025-03-15T05:43:10.615Z,Point,80.185804,12.922418,Kidnapping,Child kidnapping attempt foiled,Critical,Open,Officer Vijay,TNPD-557,Phone Records,Eyewitness Testimony,Weapon Found,day,,,Person 23,Person 100,,+919300069090,+917917093966,
67e0f450f10dbf0e224c9ce7,CID_377,2025-03-02T05:43:10.615Z,Point,80.173055,13.01659,Human Trafficking,Illegal trafficking operation uncovered,Critical,Under Investigation,Narcotics Officer Surya,TNPD-584,DNA Sample,,,narcotics,,,Person 57,,,+917490452898,,
67e0f450f10dbf0e224c9ce8,CID_378,2025-03-20T05:43:10.615Z,Point,80.257578,13.099774,Assault,Physical altercation outside a pub,High,Pending Review,Officer Anita,TNPD-203,Weapon Found,CCTV Footage,DNA Sample,day,property_crime,,Person 17,Person 58,Person 100,+916553634240,+917256993288,+917348393743
67e0f450f10dbf0e224c9ce9,CID_379,2025-03-03T05:43:10.615Z,Point,80.284971,13.046995,Hit and Run,Cyclist injured in hit-and-run accident,Critical,Open,Inspector Ramesh,TNPD-750,Weapon Found,DNA Sample,,narcotics,night,organized_crime,Person 55,Person 88,Person 62,+918278418022,+917476229859,+919157908502
67e0f450f10dbf0e224c9cea,CID_380,2025-02-23T05:43:10.615Z,Point,80.254898,12.956295,Kidnapping,Abduction case reported,Critical,Open,Officer Vijay,TNPD-301,DNA Sample,Eyewitness Testimony,,cyber,organized_crime,,Person 99,,,+917548370759,,
67e0f450f10dbf0e224c9ceb,CID_381,2025-03-13T05:43:10.615Z,Point,80.215513,12.947965,Burglary,Shop break-in during midnight,High,Under Investigation,Officer Vijay,TNPD-408,CCTV Footage,,,day,,,Person 35,,,+917982736819,,
67e0f450f10dbf0e224c9cec,CID_382,2025-03-04T05:43:10.615Z,Point,80.139291,12.929991,Arson,Deliberate fire set in warehouse,High,Open,Officer Vijay,TNPD-126,DNA Sample,,,financial,night,,,,,,,
67e0f450f10dbf0e224c9ced,CID_383,2025-02-24T05:43:10.615Z,Point,80.179247,13.020796,Rape,Attempted rape case filed,Critical,Under Investigation,Sub-Inspector Kumar,TNPD-540,CCTV Footage,Weapon Found,,property_crime,,,Person 29,,,+916180746755,,
67e0f450f10dbf0e224c9cee,CID_384,2025-03-12T05:43:10.615Z,Point,80.187129,13.047659,Theft,Snatch theft near ATM,Medium,Under Investigation,Inspector Suresh,TNPD-438,Phone Records,CCTV Footage,,night,street_crime,property_crime,Person 61,Person 9,,+917191321355,+919338131274,
67e0f450f10dbf0e224c9cef,CID_385,2025-02-26T05:43:10.615Z,Point,80.261486,13.05142,Theft,Snatch theft near ATM,Medium,Pending Review,Officer Vijay,TNPD-294,Phone Records,CCTV Footage,DNA Sample,day,,,Person 31,Person 76,,+917012978974,+919375459272,
67e0f450f10dbf0e224c9cf0,CID_386,2025-03-05T05:43:10.615Z,Point,80.17569,12.91313,Hit and Run,Cyclist injured in hit-and-run accident,Critical,Pending Review,Officer Anita,TNPD-141,Weapon Found,Phone Records,Eyewitness Testimony,night,public_disturbance,property_crime,,,,,,
67e0f450f10dbf0e224c9cf1,CID_387,2025-03-18T05:43:10.615Z,Point,80.176542,12.994886,Fraud,Credit card fraud at shopping mall,Medium,Pending Review,Officer Priya,TNPD-485,Phone Records,Eyewitness Testimony,,organized_crime,,,Person 51,Person 96,,+919244844709,+917631026322,
67e0f450f10dbf0e224c9cf2,CID_388,2025-03-04T05:43:10.615Z,Point,80.19937,12.922496,Kidnapping,Abduction case reported,Critical,Under Investigation,Inspector Suresh,TNPD-198,Weapon Found,CCTV Footage,,financial,property_crime,,Person 2,Person 15,,+919257620058,+918125878870,
67e0f450f10dbf0e224c9cf3,CID_389,2025-03-19T05:43:10.615Z,Point,80.263768,12.983818,Murder,Dead body found near railway track,Critical,Open,Inspector Ramesh,TNPD-414,Phone Records,Eyewitness Testimony,Weapon Found,day,,,Person 100,Person 63,Person 67,+917056093778,+917870892016,+917999837546
67e0f450f10dbf0e224c9cf4,CID_390,2025-03-03T05:43:10.615Z,Point,80.165589,12.976451,Kidnapping,Child kidnapping attempt foiled,Critical,Pending Review,Officer Vijay,TNPD-322,DNA Sample,Eyewitness Testimony,CCTV Footage,day,narcotics,organized_crime,Person 31,Person 81,,+916222168831,+918914725020,
67e0f450f10dbf0e224c9cf5,CID_391,2025-03-18T05:43:10.615Z,Point,80.269247,13.02836,Vandalism,Car vandalism in parking lot,Low,Pending Review,Inspector Suresh,TNPD-281,Phone Records,Eyewitness Testimony,CCTV Footage,organized_crime,,,Person 62,Person 96,Person 37,+917359561636,+917652004213,+916685846167
67e0f450f10dbf0e224c9cf6,CID_392,2025-03-12T05:43:10.615Z,Point,80.213198,12.94765,Rape,Victim assaulted in an alley,Critical,Open,Inspector Ramesh,TNPD-970,DNA Sample,Weapon Found,CCTV Footage,cyber,,,Person 39,Person 52,,+916454813698,+917287704689,
67e0f450f10dbf0e224c9cf7,CID_393,2025-03-09T05:43:10.615Z,Point,80.197484,12.952716,Fraud,Online scam reported,Medium,Open,Officer Priya,TNPD-508,Weapon Found,DNA Sample,,street_crime,organized_crime,,Person 87,,,+918217253683,,
67e0f450f10dbf0e224c9cf8,CID_394,2025-03-01T05:43:10.615Z,Point,80.150627,12.943941,Theft,Pickpocketing at railway station,Medium,Open,Officer Vijay,TNPD-863,Eyewitness Testimony,DNA Sample,,property_crime,violence,,Person 52,Person 55,,+918627998086,+917571617436,
67e0f450f10dbf0e224c9cf9,CID_395,2025-03-05T05:43:10.615Z,Point,80.221486,13.061397,Assault,Domestic violence reported,High,Under Investigation,Inspector Ramesh,TNPD-566,CCTV Footage,DNA Sample,Weapon Found,cyber,financial,,,,,,,
67e0f450f10dbf0e224c9cfa,CID_396,2025-02-26T05:43:10.615Z,Point,80.256213,13.072726,Fraud,Credit card fraud at shopping mall,Medium,Under Investigation,Officer Priya,TNPD-137,Phone Records,,,narcotics,,,,,,,,
67e0f450f10dbf0e224c9cfb,CID_397,2025-02-23T05:43:10.615Z,Point,80.182045,13.076947,Arson,Deliberate fire set in warehouse,High,Pending Review,Officer Vijay,TNPD-219,Eyewitness Testimony,CCTV Footage,,financial,property_crime,night,Person 95,Person 95,,+918736350533,+918096113161,
67e0f450f10dbf0e224c9cfc,CID_398,2025-03-21T05:43:10.615Z,Point,80.189198,13.054756,Arson,Suspected arson at marketplace,High,Open,Inspector Suresh,TNPD-333,Weapon Found,DNA Sample,,day,street_crime,,Person 96,,,+918836353158,,
67e0f450f10dbf0e224c9cfd,CID_399,2025-03-21T05:43:10.615Z,Point,80.14405,12.923086,Human Trafficking,Illegal trafficking operation uncovered,Critical,Pending Review,Narcotics Officer Surya,TNPD-553,DNA Sample,CCTV Footage,Weapon Found,violence,,,Person 48,Person 41,Person 68,+916680173824,+917540742904,+918670869239
67e0f450f10dbf0e224c9cfe,CID_400,2025-03-24T05:43:10.615Z,Point,80.168073,12.956916,Hit and Run,Cyclist injured in hit-and-run accident,Critical,Under Investigation,Sub-Inspector Kumar,TNPD-748,Eyewitness Testimony,Phone Records,,narcotics,,,Person 21,Person 33,Person 38,+919139788540,+916363650152,+918805582724
67e0f450f10dbf0e224c9cff,CID_401,2025-03-06T05:43:10.615Z,Point,80.10308,13.083907,Murder,Homicide case in residential complex,Critical,Under Investigation,Inspector Ramesh,TNPD-507,Weapon Found,Phone Records,CCTV Footage,property_crime,violence,night,Person 91,Person 75,,+917059757188,+917412933048,
67e0f450f10dbf0e224c9d00,CID_402,2025-03-21T05:43:10.615Z,Point,80.139307,13.078426,Theft,Snatch theft near ATM,Medium,Pending Review,Inspector Suresh,TNPD-561,Eyewitness Testimony,DNA Sample,CCTV Footage,night,property_crime,violence,,,,,,
67e0f450f10dbf0e224c9d01,CID_403,2025-03-16T05:43:10.615Z,Point,80.288239,12.92614,Drug Possession,Illegal substances found during routine check,High,Open,Officer Dinesh,TNPD-564,Eyewitness Testimony,CCTV Footage,DNA Sample,cyber,organized_crime,,,,,,,
67e0f450f10dbf0e224c9d02,CID_404,2025-03-03T05:43:10.615Z,Point,80.223136,12.957702,Human Trafficking,Children rescued from trafficking network,Critical,Open,Officer Dinesh,TNPD-282,Phone Records,DNA Sample,,day,,,Person 84,Person 74,,+919421193567,+917171928454,
67e0f450f10dbf0e224c9d03,CID_405,2025-02-28T05:43:10.615Z,Point,80.101791,13.038404,Hit and Run,Cyclist injured in hit-and-run accident,Critical,Under Investigation,Officer Anita,TNPD-116,Weapon Found,,,cyber,day,financial,Person 23,Person 34,,+919501100477,+919766577815,
67e0f450f10dbf0e224c9d04,CID_406,2025-02-24T05:43:10.615Z,Point,80.248273,13.034619,Drug Possession,Drug trade suspected in abandoned house,High,Pending Review,Officer Dinesh,TNPD-413,DNA Sample,CCTV Footage,,organized_crime,violence,,Person 79,Person 92,Person 76,+918560730209,+919776123285,+918704302752
67e0f450f10dbf0e224c9d05,CID_407,2025-03-02T05:43:10.615Z,Point,80.247509,13.025113,Assault,Domestic violence reported,High,Open,Sub-Inspector Kumar,TNPD-410,Phone Records,DNA Sample,Eyewitness Testimony,property_crime,organized_crime,financial,Person 35,Person 97,Person 73,+917887911357,+918716734131,+918799607726
67e0f450f10dbf0e224c9d06,CID_408,2025-03-22T05:43:10.615Z,Point,80.185424,13.027559,Human Trafficking,Illegal trafficking operation uncovered,Critical,Open,Narcotics Officer Surya,TNPD-484,CCTV Footage,,,organized_crime,street_crime,,Person 62,Person 75,,+918380452227,+918249273637,
67e0f450f10dbf0e224c9d07,CID_409,2025-03-03T05:43:10.615Z,Point,80.271072,12.94457,Kidnapping,Child kidnapping attempt foiled,Critical,Under Investigation,Officer Vijay,TNPD-708,CCTV Footage,DNA Sample,,day,property_crime,,Person 78,Person 30,Person 24,+919978364893,+918917771807,+918909828678
67e0f450f10dbf0e224c9d08,CID_410,2025-03-11T05:43:10.615Z,Point,80.297598,12.978902,Extortion,Criminal gang demanding protection money,High,Pending Review,Officer Priya,TNPD-590,Eyewitness Testimony,Phone Records,,organized_crime,,,Person 97,Person 46,,+916503470254,+918604221108,
67e0f450f10dbf0e224c9d09,CID_411,2025-03-02T05:43:10.615Z,Point,80.274788,12.930815,Human Trafficking,Illegal trafficking operation uncovered,Critical,Under Investigation,Officer Dinesh,TNPD-806,Weapon Found,Phone Records,CCTV Footage,public_disturbance,property_crime,violence,Person 49,Person 97,Person 6,+917136665833,+918892906193,+918060439399
67e0f450f10dbf0e224c9d0a,CID_412,2025-02-27T05:43:10.615Z,Point,80.254188,12.93732,Fraud,Online scam reported,Medium,Open,Inspector Meera,TNPD-686,Eyewitness Testimony,Phone Records,Weapon Found,day,narcotics,cyber,Person 42,Person 13,,+916343403411,+916247701140,
67e0f450f10dbf0e224c9d0b,CID_413,2025-03-03T05:43:10.615Z,Point,80.134451,12.907068,Theft,Pickpocketing at railway station,Medium,Open,Officer Vijay,TNPD-615,Phone Records,CCTV Footage,DNA Sample,day,,,,,,,,
67e0f450f10dbf0e224c9d0c,CID_414,2025-03-05T05:43:10.615Z,Point,80.237087,12.92722,Assault,Physical altercation outside a pub,High,Pending Review,Officer Anita,TNPD-401,Eyewitness Testimony,Phone Records,CCTV Footage,public_disturbance,,,,,,,,
67e0f450f10dbf0e224c9d0d,CID_415,2025-03-05T05:43:10.615Z,Point,80.151821,13.076196,Theft,Snatch theft near ATM,Medium,Closed,Inspector Suresh,TNPD-318,Eyewitness Testimony,DNA Sample,,day,property_crime,organized_crime,,,,,,
67e0f450f10dbf0e224c9d0e,CID_416,2025-03-08T05:43:10.615Z,Point,80.279596,13.029545,Rape,Sexual assault reported near isolated area,Critical,Closed,Officer Anita,TNPD-531,Phone Records,,,property_crime,public_disturbance,narcotics,Person 48,,,+918126862143,,
67e0f450f10dbf0e224c9d0f,CID_417,2025-03-20T05:43:10.615Z,Point,80.25261,12.905259,Murder,Gang violence led to fatality,Critical,Under Investigation,Officer Anita,TNPD-743,DNA Sample,Phone Records,,financial,narcotics,,Person 69,Person 22,Person 60,+916443633243,+917675169700,+918061362027
67e0f450f10dbf0e224c9d10,CID_418,2025-03-06T05:43:10.615Z,Point,80.267101,12.905811,Theft,Pickpocketing at railway station,Medium,Open,Officer Vijay,TNPD-688,Weapon Found,CCTV Footage,,financial,,,Person 66,Person 80,Person 16,+918698733835,+919849591690,+917115413630
67e0f450f10dbf0e224c9d11,CID_419,2025-02-22T05:43:10.615Z,Point,80.244245,13.067262,Fraud,Credit card fraud at shopping mall,Medium,Pending Review,Inspector Meera,TNPD-200,DNA Sample,Weapon Found,Eyewitness Testimony,night,,,Person 99,Person 73,,+919885968946,+919047294462,
67e0f450f10dbf0e224c9d12,CID_420,2025-03-02T05:43:10.615Z,Point,80.119718,13.062871,Kidnapping,Child kidnapping attempt foiled,Critical,Pending Review,Officer Vijay,TNPD-410,DNA Sample,Eyewitness Testimony,Phone Records,street_crime,cyber,,Person 7,Person 77,,+919970445491,+917021897566,
67e0f450f10dbf0e224c9d13,CID_421,2025-03-08T05:43:10.615Z,Point,80.229228,13.01584,Human Trafficking,Children rescued from trafficking network,Critical,Pending Review,Narcotics Officer Surya,TNPD-625,Phone Records,Weapon Found,,narcotics,,,,,,,,
67e0f450f10dbf0e224c9d14,CID_422,2025-02-22T05:43:10.615Z,Point,80.27358,12.943358,Burglary,Shop break-in during midnight,High,Pending Review,Inspector Suresh,TNPD-581,Eyewitness Testimony,DNA Sample,Weapon Found,night,property_crime,cyber,Person 73,Person 75,Person 49,+917579542198,+917052548102,+918906774385
67e0f450f10dbf0e224c9d15,CID_423,2025-02-23T05:43:10.615Z,Point,80.120904,13.027829,Cyber Crime,Phishing attack on corporate accounts,Medium,Pending Review,Cyber Crime Specialist Rajesh,TNPD-516,Weapon Found,Phone Records,Eyewitness Testimony,financial,,,Person 25,Person 83,,+918331617679,+917362137014,
67e0f450f10dbf0e224c9d16,CID_424,2025-03-08T05:43:10.615Z,Point,80.189922,12.98817,Arson,Deliberate fire set in warehouse,High,Open,Officer Vijay,TNPD-955,Weapon Found,Phone Records,,day,public_disturbance,organized_crime,,,,,,
67e0f450f10dbf0e224c9d17,CID_425,2025-03-16T05:43:10.615Z,Point,80.285141,12.955121,Kidnapping,Abduction case reported,Critical,Pending Review,Inspector Suresh,TNPD-147,CCTV Footage,Eyewitness Testimony,,organized_crime,property_crime,cyber,Person 64,Person 100,,+917008523826,+919399403267,
67e0f450f10dbf0e224c9d18,CID_426,2025-03-14T05:43:10.615Z,Point,80.276878,13.044203,Fraud,Online scam reported,Medium,Under Investigation,Inspector Meera,TNPD-986,Eyewitness Testimony,Weapon Found,,public_disturbance,,,Person 26,,,+917220537624,,
67e0f450f10dbf0e224c9d19,CID_427,2025-02-23T05:43:10.615Z,Point,80.198531,12.964917,Rape,Victim assaulted in an alley,Critical,Under Investigation,Officer Anita,TNPD-243,Phone Records,CCTV Footage,,day,narcotics,street_crime,Person 45,Person 43,,+918017569047,+918189801198,
67e0f450f10dbf0e224c9d1a,CID_428,2025-02-28T05:43:10.615Z,Point,80.248255,12.957487,Rape,Attempted rape case filed,Critical,Open,Inspector Ramesh,TNPD-334,CCTV Footage,Eyewitness Testimony,,violence,financial,property_crime,,,,,,
67e0f450f10dbf0e224c9d1b,CID_429,2025-02-26T05:43:10.615Z,Point,80.157956,13.001357,Extortion,Criminal gang demanding protection money,High,Under Investigation,Inspector Meera,TNPD-457,DNA Sample,Weapon Found,,violence,financial,property_crime,Person 73,,,+917371550294,,
67e0f450f10dbf0e224c9d1c,CID_430,2025-02-23T05:43:10.615Z,Point,80.29469,12.935275,Extortion,Criminal gang demanding protection money,High,Under Investigation,Inspector Meera,TNPD-342,Phone Records,DNA Sample,CCTV Footage,narcotics,night,,Person 44,,,+917729275035,,
67e0f450f10dbf0e224c9d1d,CID_431,2025-03-17T05:43:10.615Z,Point,80.219148,13.067194,Drug Possession,Illegal substances found during routine check,High,Open,Narcotics Officer Surya,TNPD-482,Eyewitness Testimony,,,property_crime,,,Person 7,Person 62,,+919471494254,+916972919322,
67e0f450f10dbf0e224c9d1e,CID_432,2025-03-06T05:43:10.615Z,Point,80.14967,13.068194,Burglary,Shop break-in during midnight,High,Under Investigation,Officer Vijay,TNPD-124,DNA Sample,CCTV Footage,,night,,,,,,,,
67e0f450f10dbf0e224c9d1f,CID_433,2025-02-24T05:43:10.615Z,Point,80.2257,12.967682,Vandalism,Graffiti on government buildings,Low,Under Investigation,Officer Vijay,TNPD-118,DNA Sample,Phone Records,Weapon Found,narcotics,,,Person 63,,,+919159312585,,
67e0f450f10dbf0e224c9d20,CID_434,2025-03-18T05:43:10.615Z,Point,80.137374,13.097169,Murder,Dead body found near railway track,Critical,Closed,Officer Anita,TNPD-357,Phone Records,Eyewitness Testimony,,violence,,,Person 51,Person 11,,+919074952133,+916202100881,
